#Angle [deg]        Force [N]   
      61.6 	 -578379.267925
      61.7 	 -576494.665196
      61.8 	 -574616.727420
      61.9 	 -572745.462011
      62.0 	 -570880.876382
      62.1 	 -569022.965231
      62.2 	 -567171.672392
      62.3 	 -565326.928987
      62.4 	 -563488.666136
      62.5 	 -561656.814958
      62.6 	 -559831.306573
      62.7 	 -558012.072103
      62.8 	 -556199.042666
      62.9 	 -554392.149384
      63.0 	 -552591.323376
      63.1 	 -550796.505995
      63.2 	 -549007.679525
      63.3 	 -547224.836480
      63.4 	 -545447.969377
      63.5 	 -543677.070732
      63.6 	 -541912.133059
      63.7 	 -540153.148876
      63.8 	 -538400.110698
      63.9 	 -536653.011040
      64.0 	 -534911.842418
      64.1 	 -533176.595725
      64.2 	 -531447.255358
      64.3 	 -529723.804092
      64.4 	 -528006.224701
      64.5 	 -526294.499958
      64.6 	 -524588.612639
      64.7 	 -522888.545517
      64.8 	 -521194.281367
      64.9 	 -519505.802963
      65.0 	 -517823.093079
      65.1 	 -516146.135086
      65.2 	 -514474.914733
      65.3 	 -512809.418369
      65.4 	 -511149.632341
      65.5 	 -509495.542995
      65.6 	 -507847.136678
      65.7 	 -506204.399738
      65.8 	 -504567.318520
      65.9 	 -502935.879374
      66.0 	 -501310.068644
      66.1 	 -499689.863113
      66.2 	 -498075.201297
      66.3 	 -496466.012149
      66.4 	 -494862.224619
      66.5 	 -493263.767660
      66.6 	 -491670.570222
      66.7 	 -490082.561257
      66.8 	 -488499.669717
      66.9 	 -486921.824554
      67.0 	 -485348.954718
      67.1 	 -483781.007279
      67.2 	 -482218.001775
      67.3 	 -480659.975861
      67.4 	 -479106.967195
      67.5 	 -477559.013431
      67.6 	 -476016.152225
      67.7 	 -474478.421234
      67.8 	 -472945.858112
      67.9 	 -471418.500517
      68.0 	 -469896.386103
      68.1 	 -468379.542749
      68.2 	 -466867.959227
      68.3 	 -465361.614529
      68.4 	 -463860.487649
      68.5 	 -462364.557580
      68.6 	 -460873.803316
      68.7 	 -459388.203850
      68.8 	 -457907.738176
      68.9 	 -456432.385286
      69.0 	 -454962.124176
      69.1 	 -453496.924015
      69.2 	 -452036.714688
      69.3 	 -450581.416255
      69.4 	 -449130.948780
      69.5 	 -447685.232322
      69.6 	 -446244.186945
      69.7 	 -444807.732708
      69.8 	 -443375.789674
      69.9 	 -441948.277904
      70.0 	 -440525.117461
      70.1 	 -439106.256151
      70.2 	 -437691.752773
      70.3 	 -436281.693870
      70.4 	 -434876.165986
      70.5 	 -433475.255664
      70.6 	 -432079.049449
      70.7 	 -430687.633885
      70.8 	 -429301.095514
      70.9 	 -427919.520882
      71.0 	 -426542.996532
      71.1 	 -425171.572524
      71.2 	 -423805.152988
      71.3 	 -422443.605568
      71.4 	 -421086.797911
      71.5 	 -419734.597661
      71.6 	 -418386.872463
      71.7 	 -417043.489964
      71.8 	 -415704.317809
      71.9 	 -414369.223644
      72.0 	 -413038.075112
      72.1 	 -411710.773897
      72.2 	 -410387.357819
      72.3 	 -409067.898737
      72.4 	 -407752.468510
      72.5 	 -406441.138994
      72.6 	 -405133.982048
      72.7 	 -403831.069530
